word,cluster,risk_ratings,psych_voluntary,psych_fatal,psych_immediate,psych_dread,psych_catastrophic,psych_controllable,psych_known_sci,psych_known,psych_new,psych_pc1,psych_pc2,psych_pc3,psych_pc4,psych_pc5,psych_pc6,psych_pc7,psych_pc8,psych_pc9,in_Fisch,psych_pred_risk,glove_pred_risk,swow_pred_risk
death,Crime / War / Violence,72.5364238410596,5.73469387755102,6.959183673469388,3.0816326530612246,6.020408163265306,3.938775510204082,5.979591836734694,1.7346938775510203,2.7142857142857144,6.673469387755102,5.8873330915515085,0.5048703464554531,-0.42772823026583967,0.4213862510053719,0.21178324354049793,0.6576495028840951,0.09576377318253282,0.4223672850836948,-0.4551107923120648,False,99.13820647902368,108.3333436351075,59.85730018942475
ethanol,Nature / Food,31.03896103896104,3.3,4.62,4.96,2.82,2.44,2.98,1.28,2.64,5.66,0.027953145237900656,0.9978901511801153,-1.0144872883825258,-0.6013782339836263,0.4596374476005478,-0.46434584621296365,0.6087616813148675,0.2192316022735839,-0.20374721639864873,False,14.971877993641087,21.302088255447106,47.38423370930036
lsd,Health,50.13013698630137,1.7555555555555555,4.622222222222222,3.933333333333333,3.933333333333333,2.2,2.688888888888889,1.511111111111111,2.2666666666666666,4.111111111111111,-0.3722054517557673,2.4482143163053274,0.13091184512530465,0.32062085340236796,1.652855734263121,-0.04192213552701667,-0.33748835327493043,0.030350675166638787,0.47019369047543,False,34.836968709440114,45.724986898586835,49.24644584342818
tv,Activities / Technologies,-47.5472972972973,2.0851063829787235,1.680851063829787,6.042553191489362,1.574468085106383,1.9148936170212767,1.702127659574468,3.2127659574468086,4.212765957446808,4.425531914893617,-3.9321599715739106,-0.871477011849196,0.49225765453864784,-0.5016621869593639,0.6723261532582264,0.29403086563749214,0.6663040226107594,-0.0849582832368923,0.34956064545275084,False,-52.55496846012174,-34.46480787617756,-59.15277678981195
badminton,Activities / Technologies,-49.20945945945946,2.022727272727273,1.4090909090909092,5.136363636363637,1.5909090909090908,1.6136363636363635,2.5681818181818183,3.227272727272727,3.5454545454545454,4.795454545454546,-3.5612913101973773,-0.56641884117159,0.3908918800854483,0.24350166062449063,-0.1241338216120468,0.26578975004770156,-0.19780379287505587,0.25699019475485846,0.18387224071113348,False,-56.051709806346224,-42.867772681925004,-29.815196023906996
revolution,Crime / War / Violence,43.77777777777778,4.239130434782608,4.195652173913044,4.065217391304348,4.239130434782608,5.0,4.8478260869565215,2.8260869565217392,3.0217391304347827,5.695652173913044,2.4339639608337613,-0.3097420602598125,1.4057629205927182,-0.9233619998230131,-0.4400472502396665,0.6017297548367481,-0.4048796903342976,0.12272744884875714,-0.0873303836586156,False,22.69382115195957,37.357023505293554,29.66365591773325
symptom,Health,14.040816326530612,5.586956521739131,3.3260869565217392,5.173913043478261,3.9130434782608696,2.847826086956522,4.217391304347826,2.391304347826087,3.6739130434782608,5.413043478260869,1.2928167256268537,-2.0136921851486806,-0.37050455164097185,-0.10117655559018722,0.3666160971196298,-0.14176195922327797,-0.0023688208847900795,-0.2994196868090312,0.1393093851685311,False,16.785813189046195,20.25162889896556,21.753422301249255
hairdresser,Activities / Technologies,-55.42763157894737,1.7659574468085106,1.425531914893617,5.0212765957446805,1.3617021276595744,1.2127659574468086,2.1702127659574466,3.425531914893617,3.0638297872340425,4.702127659574468,-4.065952400665157,-0.13751156002145679,0.21967327196427233,0.45822344542526133,-0.0991670785570608,0.2848960939333112,-0.34440239095336816,-0.04370450430496706,-0.13873434429505707,False,-54.10391428603088,-44.59962485381442,-31.458889243532145
gym,Activities / Technologies,-27.318181818181817,1.5833333333333333,2.375,3.6458333333333335,2.0416666666666665,1.6666666666666667,2.125,1.8125,2.583333333333333,4.479166666666667,-2.7188253794287114,1.5696088208126378,0.2672896637997406,0.7558773531167351,-0.004785679990251946,-0.6685179067416563,-0.3375940750608797,-0.0456715430336226,0.6623492368147766,False,-37.16036012412755,-38.66465651338082,-32.746423981061014
sidewalk,Transportation,-35.17687074829932,2.8222222222222224,2.8666666666666667,4.155555555555556,2.1555555555555554,2.511111111111111,3.422222222222222,3.1333333333333333,3.2,5.422222222222223,-1.2863870117154255,-0.02624641314367126,0.6058212676244686,0.33803893490678816,-0.6061302618244699,0.2867158278044083,-0.005820755068868735,0.304171521367327,-0.3696859780796985,False,-29.793399003589315,-45.258182305662345,-15.386771050958394
blackout,Crime / War / Violence,41.70748299319728,6.1020408163265305,3.36734693877551,4.183673469387755,3.795918367346939,3.0816326530612246,5.183673469387755,2.693877551020408,4.0,5.36734693877551,2.097699598671208,-2.3926765578355527,0.3325551224711372,0.6775717169469306,-0.17492751922910013,-0.35341797712575085,-0.10239442174485155,0.08687260329311818,-0.10593149942482051,False,5.420441354831098,37.741732645072446,45.06459072899399
strangulation,Crime / War / Violence,87.78289473684211,6.166666666666667,6.270833333333333,2.6666666666666665,5.9375,1.625,5.625,1.2291666666666667,2.3541666666666665,6.729166666666667,5.023719574462959,0.37759901416565195,-2.0401828336250665,2.092283303245445,0.2749211994132937,0.13276012161064946,-0.26043620357962793,0.11135020404362449,-0.2312873013807206,False,99.16010063711006,102.74667727033827,73.77001073250703
media,Activities / Technologies,8.152317880794701,3.533333333333333,2.6222222222222222,5.377777777777778,2.7111111111111112,2.955555555555556,3.6222222222222222,3.511111111111111,4.6,3.911111111111111,-1.2096643192656662,-1.7655038279180117,1.5192327024851058,-0.12319399468341516,1.0331043697051736,0.21087714195541216,0.254383300144118,0.3236198544169546,0.021107926337558484,False,-26.881342305338194,-1.9921207075522105,-9.674424671245665
lager,Nature / Food,-0.5231788079470199,1.4166666666666667,4.0,6.104166666666667,2.020833333333333,2.0625,1.9375,1.3541666666666667,1.875,6.166666666666667,-2.1791847792494297,1.9723229960403001,-1.6713947257605282,-1.6744894495649485,0.2642689745128064,0.19340552642872397,0.3752923307036125,0.3728273538878686,-0.2576074243749508,False,1.743544397580422,-12.73293681856746,0.16202966703010713
climate,Nature / Food,20.94,5.9375,4.770833333333333,5.583333333333333,3.9791666666666665,5.895833333333333,5.041666666666667,1.75,3.208333333333333,4.6875,3.3749512842400806,-1.4947475961791699,1.1902468994565427,-2.397783053486016,0.7001569626684068,-1.0162858721259724,-0.06016640725392835,-0.02578962747744865,-0.347729970086089,False,28.283901675217535,4.083179366727151,5.873537852165758
mountains,Nature / Food,7.296551724137931,2.2127659574468086,4.74468085106383,3.0,3.148936170212766,3.042553191489361,2.9574468085106385,1.9574468085106385,1.9361702127659572,6.382978723404255,0.4073052917136254,2.622514069812519,-0.04444647820266827,0.1293203377556374,-0.8585797382012046,0.4179153524678576,0.21547437871278344,-0.02304696395913696,-0.18519250302124957,False,16.491317197670455,24.10630741982558,20.88175364631111
sociopath,Crime / War / Violence,64.06711409395973,6.045454545454546,4.613636363636363,4.590909090909091,5.0,3.022727272727273,5.886363636363637,2.227272727272727,4.977272727272728,5.75,3.4853183405883685,-2.4034302547903117,-0.09635191884540889,0.6145982295278559,0.7142350414630501,0.37663095774353267,0.5797070257819888,1.0090193729499337,0.37967596520361757,False,38.43010239589948,69.40654512843393,87.59435066415419
cough,Health,10.3841059602649,5.787234042553192,2.617021276595745,6.0638297872340425,2.8085106382978724,2.1702127659574466,4.25531914893617,1.4680851063829787,2.872340425531915,6.446808510638298,0.4571423794151126,-2.237505856390323,-2.042514061967935,-0.7341580828856293,-0.5640796835735238,-0.8600402923194825,-0.30932585119042155,0.03754319281400236,-0.07126161371156006,False,-4.519681176511952,6.226176261016519,28.869817356407548
cocoa,Nature / Food,-61.65806451612903,1.8541666666666667,1.6666666666666667,5.541666666666667,1.25,1.7083333333333333,1.3958333333333333,2.4166666666666665,3.1875,5.3125,-3.97535198472638,0.17662451784602323,-0.39545974936764183,-0.5439746806514661,-0.2737114622382763,-0.09385199925142262,0.43374369477845026,-0.24471705076638858,0.40034403342351277,False,-54.63840638663423,-40.22113909233989,-47.95575877649661
athletics,Activities / Technologies,-19.24025974025974,1.6222222222222222,2.4,4.422222222222223,2.066666666666667,1.6444444444444444,2.6,1.9555555555555555,2.311111111111111,5.711111111111111,-2.493694624773037,1.251454626747577,-0.6147537159836315,0.12093334375918033,-0.6043177737228309,0.032492832481530134,-0.4533840418983932,0.34740542001758434,0.35889272573134195,False,-30.242296810561186,-24.024641534488836,-26.547818254615986
dictator,Crime / War / Violence,73.12582781456953,6.065217391304348,4.782608695652174,4.3478260869565215,4.760869565217392,5.282608695652174,5.826086956521739,3.217391304347826,2.760869565217391,6.086956521739131,4.197278010450335,-1.4689654467205924,0.9929884140417002,-1.0004042232471637,-0.5158076200475183,0.6140914068763159,-0.6252248257496585,-0.1831708403218264,-0.9027641728370955,False,48.593826288296114,58.61812252630277,55.03633042220956
misery,Activities / Technologies,35.45578231292517,5.354166666666667,3.6875,5.979166666666667,4.333333333333333,2.125,4.666666666666667,2.6666666666666665,3.2916666666666665,5.979166666666667,1.373747445561402,-2.0622555968858713,-1.3579212188940424,-0.2119529923479719,0.682625621191392,0.7056945204984457,-0.35470551673479755,0.1034607447386812,-0.2801854987208985,False,40.79306982481377,43.48734573491983,30.7653191523986
laptop,Activities / Technologies,-54.66891891891892,2.2,1.8,5.355555555555555,1.6,1.8,2.6444444444444444,3.8,4.333333333333333,2.7333333333333334,-3.6903279048329147,-1.1432010004975601,1.7772343613216635,0.4938418270906885,1.5538684038880863,-0.16473043951081182,-0.03843439351475387,0.25060527109539044,-0.1531764616654188,False,-54.93508880642828,-56.29607527558211,-56.46878337263692
outdoors,Nature / Food,-20.18421052631579,2.8085106382978724,2.936170212765957,4.808510638297872,2.234042553191489,3.0851063829787235,3.48936170212766,2.851063829787234,3.3404255319148937,6.170212765957447,-1.0003973079857278,-0.18422315259134076,0.28330416731926206,-0.5930727620721242,-0.9268908034795494,0.5619088684561074,0.2649570037020067,0.5395674920651776,-0.15682590215063452,False,-28.609647315067306,-32.773849232427466,-30.73195688318442
wound,Crime / War / Violence,38.973333333333336,5.622222222222222,4.266666666666667,4.622222222222222,4.466666666666667,2.066666666666667,4.155555555555556,1.4666666666666666,2.888888888888889,6.333333333333333,2.167240421848655,-0.8269743673054207,-1.7774547258201296,0.3853495762197297,0.1839524796117755,-0.16199113062866774,0.038098992184151324,-0.3240651313219313,0.20117562746328266,False,46.54165437982529,33.05127973808763,32.151775940661466
fireman,Nature / Food,-11.00657894736842,2.833333333333333,4.0625,3.4791666666666665,3.333333333333333,3.4166666666666665,3.6458333333333335,2.0,2.458333333333333,5.625,0.5944343573877847,1.3643930613190947,0.500997327651113,-0.06777852715406267,-0.45310477871176236,0.05686481924012278,-0.2213925130288056,0.1897136138141676,0.1177620998058509,False,6.875475783118233,-22.245753264660227,-14.178780690698957
food,Nature / Food,-47.52348993288591,3.630434782608696,3.347826086956522,4.913043478260869,2.652173913043478,2.5,3.152173913043478,1.826086956521739,3.1739130434782608,5.913043478260869,-0.46143455491245383,-0.13272068944516674,-0.6688972484006582,-0.3767243064837076,-0.2669437378490881,-0.24440179272244572,0.4295604410914558,0.12719186886519432,0.16227193839115114,False,-9.5962065335667,-45.020535126572256,-54.112943938728975
