word,cluster,risk_ratings,psych_voluntary,psych_fatal,psych_immediate,psych_dread,psych_catastrophic,psych_controllable,psych_known_sci,psych_known,psych_new,psych_pc1,psych_pc2,psych_pc3,psych_pc4,psych_pc5,psych_pc6,psych_pc7,psych_pc8,psych_pc9,in_Fisch,psych_pred_risk,glove_pred_risk,swow_pred_risk
antibiotics,Health,-32.166666666666664,2.7954545454545454,3.590909090909091,4.863636363636363,2.590909090909091,2.136363636363636,4.045454545454545,1.5909090909090908,2.886363636363636,4.954545454545454,-1.0426082042059517,0.6723020210440441,-0.4417433636411013,-0.19332094105181644,0.5799006059267309,-0.5200202651442223,0.13438712554529103,0.32452126246882645,0.14681777618839278,True,-6.220191547609204,0.49598182125671997,-10.14146005708435
insect,Nature / Food,-7.633333333333334,5.5625,3.8333333333333335,4.3125,3.9375,2.6041666666666665,3.0208333333333335,1.8541666666666667,3.1875,6.145833333333333,1.7647950280806166,-1.0345468762908026,-0.9456727585981547,0.32665570260044074,-0.25285124366444117,-0.30077017541064505,0.21785641148485554,-0.457860767363803,0.1670559520100964,False,24.136473196191602,-10.700311799721435,-6.48985473980364
scooter,Transportation,6.635761589403973,2.3877551020408165,3.73469387755102,3.673469387755102,2.693877551020408,2.1020408163265305,4.204081632653061,2.020408163265306,2.3877551020408165,4.142857142857143,-1.0950749504817883,1.5385941356619315,0.43762681536794523,0.6691276884982956,0.7224176810342775,-0.6251055952240928,-0.3221801045622416,-0.08924189926671622,-0.07883530371511077,False,-2.877680888321933,1.6573746584086528,-7.888566910785659
america,Activities / Technologies,8.921052631578947,4.3125,3.145833333333333,4.416666666666667,2.9791666666666665,4.25,2.666666666666667,3.6041666666666665,3.75,4.666666666666667,0.5561663435076442,-1.4102972219073011,1.9407814655766147,-0.3912262589776578,-0.13563741466161994,0.13519003377840222,-0.13995348574468128,-0.0124296116061082,-0.4544503212399027,False,-16.156092051619794,11.102802839843527,-0.3471385612864619
racket,Activities / Technologies,-27.915584415584416,3.3877551020408165,2.1020408163265305,4.775510204081633,1.7959183673469388,2.142857142857143,4.183673469387755,3.183673469387755,3.510204081632653,4.591836734693878,-2.1995283845360203,-0.9622552992955401,0.5954614891767946,0.32095985735489774,-0.04664805848994909,-0.30942935086246176,0.04760922523806216,-0.2545225189752376,-0.24541968650240767,False,-42.739651590963945,-13.833889705118718,12.183754787153653
drugs,Health,63.10596026490066,1.8333333333333333,5.395833333333333,4.229166666666667,3.6458333333333335,2.708333333333333,4.416666666666667,1.4791666666666667,2.208333333333333,5.5,0.17217263884970882,2.7443370219768775,-0.42802738543087354,-0.46007213238936884,0.8610068478515628,0.41430432034351633,0.45355306636749154,0.16372479173759977,0.030825638880014508,False,40.046160736589044,59.0325319059794,57.40182660217231
lightening,Nature / Food,40.18243243243244,6.069767441860465,5.674418604651163,1.8604651162790695,4.744186046511628,2.441860465116279,1.441860465116279,1.2790697674418603,2.744186046511628,6.674418604651163,4.529083435976312,0.3321014332162083,-0.9396900660060292,2.0819874887021244,-0.8070469014278643,-0.5662487392393183,0.10514618633030871,0.24368276077301695,-0.2373884947524013,False,54.03579959026469,10.702848721460164,21.046511414059026
fighting,Crime / War / Violence,67.38,3.2857142857142856,4.510204081632653,3.489795918367347,4.510204081632653,2.510204081632653,3.816326530612245,1.673469387755102,1.9183673469387756,6.591836734693878,1.3062575558536647,1.736442734167854,-1.0433802298247001,0.3299701575067876,-0.3494535373067628,0.6770249189220319,-0.22541348444508724,-0.5014976301855759,0.42904908056437824,False,48.64303639471886,71.39734155588248,59.87322399232285
scream,Crime / War / Violence,-1.2027027027027026,4.73469387755102,1.469387755102041,5.204081632653061,3.0816326530612246,1.8571428571428568,3.346938775510204,2.877551020408163,3.2857142857142856,6.020408163265306,-0.8662563085277294,-2.181193193264201,-0.8481207209619985,0.3028878153204041,-0.7386702337439863,0.23804625343171434,-0.6290531659801317,-0.44868992371098393,0.38389088011622957,False,-18.308414465496455,-2.033319647045939,-7.553493476176589
zeppelin,Crime / War / Violence,19.44736842105263,3.204081632653061,4.877551020408164,2.7551020408163267,3.73469387755102,5.183673469387755,2.4693877551020407,2.306122448979592,2.7755102040816326,5.653061224489796,2.358029535271082,1.4149122482375838,1.9159654011808471,-0.4953625315546074,-0.8336900870563123,0.19301089200585972,-0.0329862967579441,0.42293840725874904,-0.0728006104143773,False,12.206940452949326,15.574267385961232,19.345380685316048
crying,Activities / Technologies,-33.682119205298015,4.416666666666667,1.4375,5.9375,2.9166666666666665,2.020833333333333,2.875,2.7291666666666665,3.3125,5.833333333333333,-1.0376011092085053,-2.383637528603805,-0.8588514455296445,-0.29290391482488937,-0.43575252614869836,0.21321143613010088,-0.8754968242536583,0.17499154568690165,0.30014761010267066,False,-22.088326941107482,-35.76855018468491,-9.847577049626013
bleeding,Health,56.34666666666666,5.851063829787234,5.212765957446808,3.914893617021277,4.893617021276596,2.0,2.617021276595745,1.25531914893617,1.872340425531915,6.553191489361702,3.2388353554789657,0.1433253999350269,-2.154061263583037,0.7213427466242238,0.10915243332473536,-0.25197342375662074,-0.3271804401728316,-0.5932528360245403,-0.29733258059299017,False,74.08193533055616,41.16299888424871,32.11610567449377
onion,Nature / Food,-71.63157894736842,2.191489361702128,1.4042553191489362,5.531914893617022,1.5957446808510638,1.6170212765957446,5.148936170212766,2.9574468085106385,3.9361702127659575,5.51063829787234,-3.7095764767902017,-0.695620147890333,-0.18231974192501021,-0.15638202291275996,-0.35108106751313506,0.4459859682004487,0.5738543212464716,-0.04221202409700865,0.5581669064961494,False,-55.89378560110018,-61.99694064109943,-60.57222807629972
tan,Nature / Food,18.905405405405407,2.6382978723404253,4.0638297872340425,6.425531914893617,2.6382978723404253,2.276595744680851,5.0,1.6595744680851063,2.276595744680851,5.51063829787234,-1.4476311699378628,0.8906588819373071,-1.4116067760715987,-1.6370413940162771,0.9951649206468034,0.04173452413495956,0.42924289512663494,-0.2447470462568377,-0.26670660836938853,False,17.262293699498272,-14.625420197827463,-16.615538445581226
booze,Nature / Food,40.208333333333336,1.5555555555555556,4.355555555555555,5.955555555555556,2.844444444444445,2.088888888888889,4.688888888888889,1.2666666666666666,1.6666666666666667,6.311111111111111,-1.3324052420260046,2.1367451392071044,-1.855766526039383,-1.5486404978421817,0.4610467917043333,0.5196009449635245,0.06728919346782647,0.36915302063288474,-0.10130731736827002,False,24.33602325689928,37.114853075515924,15.088028037413181
people,Activities / Technologies,3.0408163265306123,4.416666666666667,4.020833333333333,4.354166666666667,3.5625,3.9583333333333335,2.895833333333333,2.7291666666666665,3.7291666666666665,6.145833333333333,1.485094989402616,-0.7216279689775568,0.5793085203289648,-0.4950814800086368,-0.5392633949819928,0.5081917301203653,0.593345114400964,0.08623095982281369,-0.052994988895515904,False,7.697616337206526,8.122067978935736,-0.992818787517634
chemicals,Nature / Food,44.17333333333333,4.48936170212766,5.170212765957447,3.787234042553192,4.404255319148936,4.723404255319149,3.127659574468085,1.574468085106383,3.5106382978723403,5.638297872340425,2.8416123312948325,0.44213146028386524,0.8057747554166909,-0.7715224199507824,0.14876727219284303,-0.13763011364826028,0.8286315344456063,-0.15834952746868347,0.5003960753746844,False,34.33702480687107,47.57582438788879,29.902736983507683
basement,Nature / Food,-39.086666666666666,3.0,2.5319148936170213,4.468085106382978,2.425531914893617,2.234042553191489,4.127659574468085,3.25531914893617,3.638297872340425,4.76595744680851,-1.7446558806793446,-0.4895226023176166,0.729122231212674,0.48442494938198616,0.10511810409624768,0.24856841963846427,0.14390963006972668,-0.14812305764164718,-0.0016568699027383583,False,-27.458217078443198,-8.85924030942325,-24.995636250767202
nausea,Health,13.743243243243244,5.565217391304348,2.260869565217391,4.891304347826087,3.0869565217391304,1.6304347826086956,2.2391304347826084,1.6956521739130437,2.782608695652174,6.652173913043479,0.604871600063435,-1.981429391981785,-1.89394393428929,0.47527520043033483,-1.1245461958295737,-0.6025031129413781,-0.8022958091308291,0.2348469255410088,0.13571946612387017,False,-7.9806130453612525,29.34290391742093,38.49566447184728
emotions,Activities / Technologies,-17.424657534246574,5.195652173913044,2.9565217391304346,5.260869565217392,3.630434782608696,2.4347826086956523,2.8260869565217392,2.347826086956522,3.347826086956522,6.130434782608695,0.7696482054455264,-1.8173919930749647,-0.9731944197031339,-0.10418051215731773,-0.24008797298240253,0.11826428476841506,-0.173672464886901,-0.12070191008780959,0.13444636574001465,False,9.645761881867898,-9.914185975427442,-25.173310961570035
